GAME_DATE_EST,SEASON,Home Team,City_home,Geographic conference_home,Visitor Team,City_Visitor,Geographic conference_Visitor,HOME_TEAM_WINS,Percent of Team's Points_home,Field Goal Percentage_home,Free Throw Percentage_home,3 Point Field Goal Percentage_home,Percent of Team's Assists_home,Rebounds_home,Percent of Team's Points_Visitor,Field Goal Percentage_Visitor,Free Throw Percentage_Visitor, 3 Point Field Goal Percentage_Visitor,Percent of Team's Assists_Visitor,Rebounds_Visitor
2/28/2020,2019,Grizzlies,Memphis,Western,Kings,Sacramento,Western,0,101,43,75,27,27,52,104,42,81,29,24,47
2/28/2020,2019,Bucks,Milwaukee,Western,Thunder,Oklahoma City,Western,1,133,50,86,47,34,66,86,36,70,17,14,36
2/28/2020,2019,Pelicans,New Orleans,Western,Cavaliers,Cleveland,Eastern,1,116,55,73,39,36,49,104,45,58,36,27,34
2/28/2020,2019,Suns,Phoenix,Western,Pistons,Detroit,Eastern,0,111,60,71,39,31,38,113,49,75,41,27,31
2/28/2020,2019,Jazz,Utah,Western,Wizards,Washington,Eastern,1,129,49,73,51,23,54,119,46,71,38,23,41
2/28/2020,2019,Clippers,Los Angeles,Western,Nuggets,Denver,Western,1,132,54,90,46,35,46,103,45,75,36,19,39
2/27/2020,2019,76ers,Philadelphia,Eastern,Knicks,New York,Eastern,1,115,50,77,48,32,44,106,51,58,35,28,39
2/27/2020,2019,Pacers,Indiana,Eastern,Trail Blazers,Portland,Western,1,106,44,78,32,21,48,100,46,64,30,14,45
2/27/2020,2019,Thunder,Oklahoma City,Western,Kings,Sacramento,Western,1,112,49,72,35,20,37,108,45,100,34,30,45
2/27/2020,2019,Warriors,Golden State,Western,Lakers,Los Angeles,Western,0,86,43,90,28,27,37,116,51,67,33,24,44
2/26/2020,2019,Hornets,Charlotte,Eastern,Knicks,New York,Eastern,1,107,47,76,33,25,37,101,51,65,27,22,42
2/26/2020,2019,Cavaliers,Cleveland,Eastern,76ers,Philadelphia,Eastern,1,108,53,88,46,24,48,94,40,64,34,22,31
2/26/2020,2019,Wizards,Washington,Eastern,Nets,Brooklyn,Eastern,1,110,43,81,39,22,39,106,41,69,28,15,56
2/26/2020,2019,Hawks,Atlanta,Eastern,Magic,Orlando,Eastern,0,120,45,92,36,30,42,130,49,72,44,30,52
2/26/2020,2019,Heat,Miami,Eastern,Timberwolves,Minnesota,Western,0,126,53,77,42,30,43,129,52,72,37,28,33
2/26/2020,2019,Rockets,Houston,Western,Grizzlies,Memphis,Western,1,140,56,87,46,22,44,112,40,62,33,28,49
2/26/2020,2019,Spurs,San Antonio,Western,Mavericks,Dallas,Western,0,103,42,74,33,22,55,109,42,67,38,25,43
2/26/2020,2019,Suns,Phoenix,Western,Clippers,Los Angeles,Western,0,92,39,83,27,29,48,102,44,93,37,22,46
2/26/2020,2019,Jazz,Utah,Western,Celtics,Boston,Eastern,0,103,45,73,30,16,41,114,54,81,42,21,44
2/25/2020,2019,Pacers,Indiana,Eastern,Hornets,Charlotte,Eastern,1,119,57,85,44,35,56,80,33,44,30,22,39
2/25/2020,2019,Raptors,Toronto,Eastern,Bucks,Milwaukee,Western,0,97,35,71,35,21,43,108,38,83,33,23,53
2/25/2020,2019,Bulls,Chicago,Eastern,Thunder,Oklahoma City,Western,0,122,54,67,39,22,39,124,55,74,47,25,37
2/25/2020,2019,Nuggets,Denver,Western,Pistons,Detroit,Eastern,1,115,58,82,47,33,41,98,41,81,37,24,33
2/25/2020,2019,Lakers,Los Angeles,Western,Pelicans,New Orleans,Western,1,118,44,71,30,27,51,109,45,77,30,31,45
2/25/2020,2019,Trail Blazers,Portland,Western,Celtics,Boston,Eastern,0,106,45,74,42,24,41,118,48,93,49,19,45
2/25/2020,2019,Warriors,Golden State,Western,Kings,Sacramento,Western,0,94,44,83,14,21,34,112,53,56,43,25,40
2/24/2020,2019,Cavaliers,Cleveland,Eastern,Heat,Miami,Eastern,1,125,44,74,38,25,53,119,46,75,38,33,49
2/24/2020,2019,76ers,Philadelphia,Eastern,Hawks,Atlanta,Eastern,1,129,51,90,40,27,48,112,41,89,21,19,44
2/24/2020,2019,Wizards,Washington,Eastern,Bucks,Milwaukee,Western,0,134,48,76,43,27,41,137,57,82,46,26,45
2/24/2020,2019,Nets,Brooklyn,Eastern,Magic,Orlando,Eastern,0,113,48,63,43,29,49,115,49,82,38,27,41
2/24/2020,2019,Rockets,Houston,Western,Knicks,New York,Eastern,1,123,50,68,33,20,38,112,44,70,38,20,54
2/24/2020,2019,Mavericks,Dallas,Western,Timberwolves,Minnesota,Western,1,139,51,75,36,28,54,123,44,71,36,16,42
2/24/2020,2019,Jazz,Utah,Western,Suns,Phoenix,Western,0,111,47,86,39,16,30,131,56,88,60,33,38
2/24/2020,2019,Clippers,Los Angeles,Western,Grizzlies,Memphis,Western,1,124,50,82,43,33,50,97,42,73,26,20,45
2/23/2020,2019,Lakers,Los Angeles,Western,Celtics,Boston,Eastern,1,114,45,68,32,20,46,112,46,77,38,20,44
2/23/2020,2019,Raptors,Toronto,Eastern,Pacers,Indiana,Eastern,1,127,51,89,39,32,57,81,33,65,24,23,39
2/23/2020,2019,Nuggets,Denver,Western,Timberwolves,Minnesota,Western,1,128,59,65,37,29,38,116,44,76,35,26,38
2/23/2020,2019,Bulls,Chicago,Eastern,Wizards,Washington,Eastern,1,126,56,64,49,27,37,117,51,86,40,24,34
2/23/2020,2019,Thunder,Oklahoma City,Western,Spurs,San Antonio,Western,1,131,58,88,46,28,54,103,37,84,29,27,43
2/23/2020,2019,Warriors,Golden State,Western,Pelicans,New Orleans,Western,0,101,44,67,31,28,48,115,47,46,41,34,52
2/23/2020,2019,Trail Blazers,Portland,Western,Pistons,Detroit,Eastern,1,107,49,63,43,20,41,104,43,95,31,18,44
2/22/2020,2019,Clippers,Los Angeles,Western,Kings,Sacramento,Western,0,103,39,86,33,20,47,112,45,77,39,25,48
2/22/2020,2019,Hornets,Charlotte,Eastern,Nets,Brooklyn,Eastern,0,86,35,57,34,22,45,115,48,74,36,26,54
2/22/2020,2019,Hawks,Atlanta,Eastern,Mavericks,Dallas,Western,1,111,44,65,22,27,53,107,45,68,32,23,48
2/22/2020,2019,Heat,Miami,Eastern,Cavaliers,Cleveland,Eastern,1,124,57,75,48,34,29,105,48,73,36,29,40
2/22/2020,2019,Bulls,Chicago,Eastern,Suns,Phoenix,Western,0,104,43,86,37,18,38,112,44,84,33,26,47
2/22/2020,2019,Bucks,Milwaukee,Western,76ers,Philadelphia,Eastern,1,119,53,69,34,35,57,98,35,83,34,17,43
2/22/2020,2019,Jazz,Utah,Western,Rockets,Houston,Western,0,110,47,79,23,18,46,120,49,71,42,20,42
2/21/2020,2019,Magic,Orlando,Eastern,Mavericks,Dallas,Western,0,106,39,79,21,21,48,122,51,81,40,26,50
2/21/2020,2019,Wizards,Washington,Eastern,Cavaliers,Cleveland,Eastern,0,108,39,74,24,24,47,113,53,64,41,19,47
2/21/2020,2019,Knicks,New York,Eastern,Pacers,Indiana,Eastern,0,98,43,68,44,21,40,106,41,79,29,20,50
2/21/2020,2019,Raptors,Toronto,Eastern,Suns,Phoenix,Western,1,118,53,91,38,24,48,101,41,83,18,29,34
2/21/2020,2019,Timberwolves,Minnesota,Western,Celtics,Boston,Eastern,0,117,40,86,36,23,43,127,46,78,35,21,58
2/21/2020,2019,Thunder,Oklahoma City,Western,Nuggets,Denver,Western,1,113,46,89,35,19,44,101,48,91,22,19,39
2/21/2020,2019,Jazz,Utah,Western,Spurs,San Antonio,Western,0,104,43,85,36,25,47,113,44,89,50,22,48
2/21/2020,2019,Lakers,Los Angeles,Western,Grizzlies,Memphis,Western,1,117,48,65,31,25,49,105,46,52,33,22,50
2/21/2020,2019,Trail Blazers,Portland,Western,Pelicans,New Orleans,Western,0,115,46,76,37,20,46,128,54,61,53,36,46
2/20/2020,2019,Pistons,Detroit,Eastern,Bucks,Milwaukee,Western,0,106,48,81,35,25,46,126,51,82,30,24,41
2/20/2020,2019,Hawks,Atlanta,Eastern,Heat,Miami,Eastern,1,129,48,89,46,22,41,124,41,87,30,28,51
2/20/2020,2019,76ers,Philadelphia,Eastern,Nets,Brooklyn,Eastern,1,112,44,91,18,19,48,104,35,79,29,22,49
2/20/2020,2019,Bulls,Chicago,Eastern,Hornets,Charlotte,Eastern,0,93,43,63,23,24,38,103,47,86,29,22,44
2/20/2020,2019,Kings,Sacramento,Western,Grizzlies,Memphis,Western,1,129,51,72,49,22,27,125,51,84,40,25,51
2/20/2020,2019,Warriors,Golden State,Western,Rockets,Houston,Western,0,105,49,83,21,26,40,135,53,91,51,31,36
2/13/2020,2019,Celtics,Boston,Eastern,Clippers,Los Angeles,Western,1,141,44,83,42,22,51,133,42,81,31,19,55
2/13/2020,2019,Pelicans,New Orleans,Western,Thunder,Oklahoma City,Western,0,118,49,74,40,31,46,123,50,82,48,28,40
2/12/2020,2019,Cavaliers,Cleveland,Eastern,Hawks,Atlanta,Eastern,1,127,51,84,36,25,55,105,43,80,38,24,38
2/12/2020,2019,Magic,Orlando,Eastern,Pistons,Detroit,Eastern,1,116,46,89,33,34,46,112,44,93,40,28,47
2/12/2020,2019,Nets,Brooklyn,Eastern,Raptors,Toronto,Eastern,1,101,41,80,26,27,55,91,38,77,30,21,42
2/12/2020,2019,Pacers,Indiana,Eastern,Bucks,Milwaukee,Western,1,118,52,79,33,28,44,111,41,96,35,18,44
2/12/2020,2019,Knicks,New York,Eastern,Wizards,Washington,Eastern,0,96,41,72,13,19,52,114,48,73,36,25,40
2/12/2020,2019,Grizzlies,Memphis,Western,Trail Blazers,Portland,Western,1,111,47,68,26,26,57,104,37,79,35,21,51
2/12/2020,2019,Timberwolves,Minnesota,Western,Hornets,Charlotte,Eastern,0,108,39,80,29,25,48,115,47,65,41,22,52
2/12/2020,2019,Mavericks,Dallas,Western,Kings,Sacramento,Western,1,130,57,81,43,34,47,111,41,77,31,26,40
2/12/2020,2019,Suns,Phoenix,Western,Warriors,Golden State,Western,1,112,46,93,38,25,40,106,51,90,36,27,38
2/12/2020,2019,Jazz,Utah,Western,Heat,Miami,Eastern,1,116,48,87,39,23,53,101,43,75,33,19,37
2/12/2020,2019,Nuggets,Denver,Western,Lakers,Los Angeles,Western,0,116,50,77,44,32,42,120,51,52,36,29,49
2/11/2020,2019,76ers,Philadelphia,Eastern,Clippers,Los Angeles,Western,1,110,46,67,30,25,50,103,44,69,45,25,42
2/11/2020,2019,Wizards,Washington,Eastern,Bulls,Chicago,Eastern,1,126,54,79,34,28,44,114,48,71,41,25,44
2/11/2020,2019,Pelicans,New Orleans,Western,Trail Blazers,Portland,Western,1,138,53,81,41,40,50,117,47,79,24,21,40
2/11/2020,2019,Thunder,Oklahoma City,Western,Spurs,San Antonio,Western,0,106,46,81,36,19,35,114,49,93,28,20,46
2/11/2020,2019,Rockets,Houston,Western,Celtics,Boston,Eastern,1,116,43,88,29,17,45,105,44,80,34,24,48
2/10/2020,2019,Pistons,Detroit,Eastern,Hornets,Charlotte,Eastern,0,76,35,85,20,21,52,87,38,86,25,19,45
2/10/2020,2019,Pacers,Indiana,Eastern,Nets,Brooklyn,Eastern,0,105,49,73,23,28,40,106,40,75,32,20,53
2/10/2020,2019,Magic,Orlando,Eastern,Hawks,Atlanta,Eastern,1,135,53,77,47,33,45,126,53,94,43,33,31
2/10/2020,2019,Raptors,Toronto,Eastern,Timberwolves,Minnesota,Western,1,137,57,78,52,29,41,126,45,86,45,24,38
2/10/2020,2019,Bucks,Milwaukee,Western,Kings,Sacramento,Western,1,123,45,83,43,26,55,111,42,72,33,23,49
2/10/2020,2019,Mavericks,Dallas,Western,Jazz,Utah,Western,0,119,47,84,35,24,26,123,59,76,43,27,45
2/10/2020,2019,Nuggets,Denver,Western,Spurs,San Antonio,Western,1,127,56,83,51,34,37,120,48,88,50,33,36
2/10/2020,2019,Warriors,Golden State,Western,Heat,Miami,Eastern,0,101,39,88,32,23,40,113,49,71,36,36,45
2/10/2020,2019,Lakers,Los Angeles,Western,Suns,Phoenix,Western,1,125,52,68,38,28,59,100,42,81,36,26,29
2/9/2020,2019,Thunder,Oklahoma City,Western,Celtics,Boston,Eastern,0,111,45,76,41,14,44,112,45,74,44,19,53
2/9/2020,2019,Hawks,Atlanta,Eastern,Knicks,New York,Eastern,1,140,45,90,35,29,50,135,47,72,38,30,56
2/9/2020,2019,76ers,Philadelphia,Eastern,Bulls,Chicago,Eastern,1,118,50,72,41,29,44,111,49,77,38,23,42
2/9/2020,2019,Wizards,Washington,Eastern,Grizzlies,Memphis,Western,0,99,35,76,21,25,50,106,42,60,16,19,62
2/9/2020,2019,Rockets,Houston,Western,Jazz,Utah,Western,0,113,46,71,36,20,36,114,49,83,40,25,48
2/9/2020,2019,Cavaliers,Cleveland,Eastern,Clippers,Los Angeles,Western,0,92,37,68,21,22,45,133,57,75,33,28,52
2/9/2020,2019,Trail Blazers,Portland,Western,Heat,Miami,Eastern,1,115,47,73,45,20,43,109,40,79,41,31,49
2/8/2020,2019,Magic,Orlando,Eastern,Bucks,Milwaukee,Western,0,95,38,79,25,28,46,111,45,75,39,26,62
2/8/2020,2019,Hornets,Charlotte,Eastern,Mavericks,Dallas,Western,0,100,44,72,31,15,39,116,51,100,49,29,46
2/8/2020,2019,Pistons,Detroit,Eastern,Knicks,New York,Eastern,0,92,49,69,45,21,28,95,45,65,36,24,47
2/8/2020,2019,Pacers,Indiana,Eastern,Pelicans,New Orleans,Western,0,117,53,74,35,25,37,124,46,84,40,27,53
2/8/2020,2019,Raptors,Toronto,Eastern,Nets,Brooklyn,Eastern,1,119,47,71,40,22,48,118,45,83,36,27,46
2/8/2020,2019,Timberwolves,Minnesota,Western,Clippers,Los Angeles,Western,1,142,55,67,59,39,46,115,48,83,35,24,43
2/8/2020,2019,Warriors,Golden State,Western,Lakers,Los Angeles,Western,0,120,52,65,41,31,33,125,52,74,48,29,47
2/8/2020,2019,Suns,Phoenix,Western,Nuggets,Denver,Western,0,108,44,100,28,25,41,117,55,76,39,23,40
2/8/2020,2019,Kings,Sacramento,Western,Spurs,San Antonio,Western,1,122,52,65,54,25,39,102,51,72,29,23,41
2/7/2020,2019,76ers,Philadelphia,Eastern,Grizzlies,Memphis,Western,1,119,53,60,56,34,50,107,41,84,24,25,40
2/7/2020,2019,Wizards,Washington,Eastern,Mavericks,Dallas,Western,1,119,50,77,50,28,39,118,46,86,40,27,49
2/7/2020,2019,Celtics,Boston,Eastern,Hawks,Atlanta,Eastern,1,112,43,82,43,23,47,107,41,92,33,21,46
2/7/2020,2019,Pacers,Indiana,Eastern,Raptors,Toronto,Eastern,0,106,45,82,29,26,47,115,48,82,45,28,39
2/7/2020,2019,Thunder,Oklahoma City,Western,Pistons,Detroit,Eastern,1,108,51,83,22,21,42,101,43,74,29,19,37
2/7/2020,2019,Suns,Phoenix,Western,Rockets,Houston,Western,1,127,56,96,48,29,51,91,34,85,23,16,29
2/7/2020,2019,Kings,Sacramento,Western,Heat,Miami,Eastern,1,105,49,50,43,29,36,97,44,68,30,21,42
2/7/2020,2019,Jazz,Utah,Western,Trail Blazers,Portland,Western,1,117,50,71,33,21,56,114,45,64,43,14,43
2/6/2020,2019,Knicks,New York,Eastern,Magic,Orlando,Eastern,1,105,47,68,30,27,39,103,45,87,29,22,39
2/6/2020,2019,Bulls,Chicago,Eastern,Pelicans,New Orleans,Western,0,119,50,61,45,25,40,125,56,58,42,38,45
2/6/2020,2019,Bucks,Milwaukee,Western,76ers,Philadelphia,Eastern,1,112,47,67,32,19,60,101,37,57,42,24,50
2/6/2020,2019,Trail Blazers,Portland,Western,Spurs,San Antonio,Western,1,125,53,75,49,28,50,117,45,89,36,25,39
2/6/2020,2019,Lakers,Los Angeles,Western,Rockets,Houston,Western,0,111,50,75,29,33,38,121,51,89,45,20,37
2/5/2020,2019,Pistons,Detroit,Eastern,Suns,Phoenix,Western,1,116,48,75,43,31,42,108,55,80,46,29,37
2/5/2020,2019,Celtics,Boston,Eastern,Magic,Orlando,Eastern,1,116,54,69,57,23,41,100,43,77,42,20,39
2/5/2020,2019,Nets,Brooklyn,Eastern,Warriors,Golden State,Western,1,129,51,87,41,29,65,88,37,72,13,20,34
2/5/2020,2019,Raptors,Toronto,Eastern,Pacers,Indiana,Eastern,1,119,50,88,38,27,37,118,52,81,49,29,42
2/5/2020,2019,Timberwolves,Minnesota,Western,Hawks,Atlanta,Eastern,0,120,50,75,26,18,33,127,52,93,41,23,44
2/5/2020,2019,Thunder,Oklahoma City,Western,Cavaliers,Cleveland,Eastern,1,109,47,80,35,21,40,103,46,55,40,31,45
2/5/2020,2019,Mavericks,Dallas,Western,Grizzlies,Memphis,Western,0,107,36,92,40,19,42,121,53,75,48,27,52
2/5/2020,2019,Jazz,Utah,Western,Nuggets,Denver,Western,0,95,42,64,36,20,46,98,43,72,23,23,52
2/5/2020,2019,Clippers,Los Angeles,Western,Heat,Miami,Eastern,1,128,51,74,44,35,51,111,43,71,38,29,46
2/4/2020,2019,Pelicans,New Orleans,Western,Bucks,Milwaukee,Western,0,108,38,75,29,26,49,120,47,77,31,34,53
2/4/2020,2019,Rockets,Houston,Western,Hornets,Charlotte,Eastern,1,125,44,83,33,25,41,110,47,79,39,22,53
2/4/2020,2019,Nuggets,Denver,Western,Trail Blazers,Portland,Western,1,127,51,72,50,30,50,99,40,82,29,16,36
2/4/2020,2019,Lakers,Los Angeles,Western,Spurs,San Antonio,Western,1,129,59,68,43,28,58,102,44,60,48,21,28
2/3/2020,2019,Hornets,Charlotte,Eastern,Magic,Orlando,Eastern,0,100,46,64,29,24,46,112,54,59,47,35,37
2/3/2020,2019,Cavaliers,Cleveland,Eastern,Knicks,New York,Eastern,0,134,57,67,51,34,34,139,56,71,39,33,46
2/3/2020,2019,Pacers,Indiana,Eastern,Mavericks,Dallas,Western,0,103,46,73,21,28,40,112,42,96,40,20,51
2/3/2020,2019,Wizards,Washington,Eastern,Warriors,Golden State,Western,0,117,51,83,41,28,35,125,49,77,50,31,44
2/3/2020,2019,Hawks,Atlanta,Eastern,Celtics,Boston,Eastern,0,115,50,91,40,22,32,123,53,88,41,21,44
2/3/2020,2019,Nets,Brooklyn,Eastern,Suns,Phoenix,Western,1,119,48,86,44,28,44,97,43,72,35,23,43
2/3/2020,2019,Heat,Miami,Eastern,76ers,Philadelphia,Eastern,1,137,57,83,50,27,35,106,43,84,34,24,44
2/3/2020,2019,Grizzlies,Memphis,Western,Pistons,Detroit,Eastern,1,96,47,83,12,27,47,82,35,67,31,21,51
2/3/2020,2019,Kings,Sacramento,Western,Timberwolves,Minnesota,Western,1,113,51,74,52,26,34,109,44,79,34,25,45
2/3/2020,2019,Clippers,Los Angeles,Western,Spurs,San Antonio,Western,1,108,46,79,41,28,51,105,42,81,32,21,46
2/2/2020,2019,Pistons,Detroit,Eastern,Nuggets,Denver,Western,1,128,51,75,45,33,43,123,50,77,31,30,47
2/2/2020,2019,Rockets,Houston,Western,Pelicans,New Orleans,Western,1,117,39,86,31,22,43,109,45,75,30,21,63
2/2/2020,2019,Bucks,Milwaukee,Western,Suns,Phoenix,Western,1,129,50,67,40,30,60,108,39,87,26,20,49
2/2/2020,2019,Raptors,Toronto,Eastern,Bulls,Chicago,Eastern,1,129,56,83,47,28,46,102,39,65,31,25,41
2/1/2020,2019,Clippers,Los Angeles,Western,Timberwolves,Minnesota,Western,1,118,46,89,35,20,50,106,41,84,18,24,44
2/1/2020,2019,Pacers,Indiana,Eastern,Knicks,New York,Eastern,0,85,42,62,33,21,34,92,42,74,27,19,57
2/1/2020,2019,Magic,Orlando,Eastern,Heat,Miami,Eastern,0,89,40,82,27,21,39,102,43,81,46,24,48
2/1/2020,2019,Cavaliers,Cleveland,Eastern,Warriors,Golden State,Western,0,112,43,100,36,26,46,131,53,90,51,39,44
2/1/2020,2019,Wizards,Washington,Eastern,Nets,Brooklyn,Eastern,1,113,44,62,28,21,51,107,42,62,34,25,53
2/1/2020,2019,Celtics,Boston,Eastern,76ers,Philadelphia,Eastern,1,116,48,78,27,15,42,95,37,84,21,15,47
2/1/2020,2019,Mavericks,Dallas,Western,Hawks,Atlanta,Eastern,1,123,47,94,51,26,53,100,41,76,30,19,50
2/1/2020,2019,Spurs,San Antonio,Western,Hornets,Charlotte,Eastern,1,114,52,67,36,27,44,90,42,83,28,29,37
2/1/2020,2019,Kings,Sacramento,Western,Lakers,Los Angeles,Western,0,113,43,81,32,21,44,129,51,82,44,33,46
2/1/2020,2019,Trail Blazers,Portland,Western,Jazz,Utah,Western,1,124,51,83,52,20,51,107,43,100,44,19,37
1/31/2020,2019,Pistons,Detroit,Eastern,Raptors,Toronto,Eastern,0,92,35,74,31,18,45,105,52,73,33,26,42
1/31/2020,2019,Nets,Brooklyn,Eastern,Bulls,Chicago,Eastern,1,133,63,72,48,31,37,118,49,85,35,27,38
1/31/2020,2019,Rockets,Houston,Western,Mavericks,Dallas,Western,1,128,46,85,47,25,37,121,48,78,39,29,52
1/31/2020,2019,Pelicans,New Orleans,Western,Grizzlies,Memphis,Western,1,139,54,85,44,30,57,111,47,58,19,17,34
1/31/2020,2019,Bucks,Milwaukee,Western,Nuggets,Denver,Western,0,115,45,65,30,29,46,127,48,100,48,29,50
1/31/2020,2019,Suns,Phoenix,Western,Thunder,Oklahoma City,Western,0,107,47,90,38,20,40,111,43,91,23,26,41
1/31/2020,2019,Lakers,Los Angeles,Western,Trail Blazers,Portland,Western,0,119,47,64,34,28,62,127,51,76,36,25,40
1/30/2020,2019,Cavaliers,Cleveland,Eastern,Raptors,Toronto,Eastern,0,109,47,86,36,23,52,115,49,75,38,23,37
1/30/2020,2019,Wizards,Washington,Eastern,Hornets,Charlotte,Eastern,1,121,48,93,38,24,57,107,43,63,30,32,38
1/30/2020,2019,Hawks,Atlanta,Eastern,76ers,Philadelphia,Eastern,1,127,48,87,31,29,48,117,46,71,29,22,42
1/30/2020,2019,Celtics,Boston,Eastern,Warriors,Golden State,Western,1,119,48,91,43,27,51,104,43,87,31,24,30
1/30/2020,2019,Nuggets,Denver,Western,Jazz,Utah,Western,1,106,47,81,33,25,43,100,46,65,46,24,35
1/30/2020,2019,Clippers,Los Angeles,Western,Kings,Sacramento,Western,0,103,38,80,42,26,39,124,50,83,51,27,47
1/29/2020,2019,Pacers,Indiana,Eastern,Bulls,Chicago,Eastern,1,115,52,73,26,26,46,106,53,67,18,26,34
1/29/2020,2019,Nets,Brooklyn,Eastern,Pistons,Detroit,Eastern,1,125,51,80,39,26,37,115,51,75,39,25,41
1/29/2020,2019,Knicks,New York,Eastern,Grizzlies,Memphis,Western,0,106,43,66,32,26,46,127,50,85,46,25,44
1/29/2020,2019,Spurs,San Antonio,Western,Jazz,Utah,Western,1,127,56,90,26,23,35,120,44,70,37,18,43
1/29/2020,2019,Trail Blazers,Portland,Western,Rockets,Houston,Western,1,125,52,74,36,24,50,112,43,83,36,21,39
1/29/2020,2019,Kings,Sacramento,Western,Thunder,Oklahoma City,Western,0,100,46,64,23,22,39,120,50,85,44,32,45
1/28/2020,2019,Hornets,Charlotte,Eastern,Knicks,New York,Eastern,1,97,39,78,25,22,51,92,44,64,28,17,41
1/28/2020,2019,76ers,Philadelphia,Eastern,Warriors,Golden State,Western,1,115,51,77,34,28,44,104,43,71,38,29,40
1/28/2020,2019,Cavaliers,Cleveland,Eastern,Pelicans,New Orleans,Western,0,111,44,89,32,25,46,125,53,75,38,29,40
1/28/2020,2019,Raptors,Toronto,Eastern,Hawks,Atlanta,Eastern,1,130,50,78,30,26,52,114,45,80,26,28,44
1/28/2020,2019,Heat,Miami,Eastern,Celtics,Boston,Eastern,0,101,37,84,24,15,45,109,47,75,36,24,48
1/28/2020,2019,Grizzlies,Memphis,Western,Nuggets,Denver,Western,1,104,56,43,33,32,41,96,37,83,38,23,44
1/28/2020,2019,Bucks,Milwaukee,Western,Wizards,Washington,Eastern,1,151,56,91,51,31,46,131,47,85,44,28,35
1/28/2020,2019,Mavericks,Dallas,Western,Suns,Phoenix,Western,0,104,45,85,21,19,33,133,59,91,43,34,39
1/27/2020,2019,Pistons,Detroit,Eastern,Cavaliers,Cleveland,Eastern,0,100,45,71,34,18,37,115,50,77,38,25,45
1/27/2020,2019,Heat,Miami,Eastern,Magic,Orlando,Eastern,1,113,53,94,50,31,41,92,37,79,30,23,41
1/27/2020,2019,Bulls,Chicago,Eastern,Spurs,San Antonio,Western,1,110,45,80,38,28,50,109,46,68,40,21,47
1/27/2020,2019,Timberwolves,Minnesota,Western,Kings,Sacramento,Western,0,129,48,61,50,29,45,133,50,79,45,27,44
1/27/2020,2019,Thunder,Oklahoma City,Western,Mavericks,Dallas,Western,0,97,40,90,40,23,48,107,41,67,37,21,56
1/27/2020,2019,Jazz,Utah,Western,Rockets,Houston,Western,0,117,51,73,29,24,38,126,47,71,38,14,40
1/26/2020,2019,Nuggets,Denver,Western,Rockets,Houston,Western,1,117,47,90,39,28,42,110,46,70,33,19,44
1/26/2020,2019,Spurs,San Antonio,Western,Raptors,Toronto,Eastern,0,106,42,92,43,27,48,110,41,80,32,31,50
1/26/2020,2019,Hawks,Atlanta,Eastern,Wizards,Washington,Eastern,1,152,58,85,43,30,48,133,48,91,33,20,34
1/26/2020,2019,Knicks,New York,Eastern,Nets,Brooklyn,Eastern,1,110,53,46,32,19,48,97,42,70,33,21,34
1/26/2020,2019,Magic,Orlando,Eastern,Clippers,Los Angeles,Western,0,97,36,69,22,27,44,112,47,86,43,20,53
1/26/2020,2019,Grizzlies,Memphis,Western,Suns,Phoenix,Western,1,114,52,69,42,25,46,109,38,80,38,23,42
1/26/2020,2019,Pelicans,New Orleans,Western,Celtics,Boston,Eastern,1,123,48,66,44,31,54,108,46,82,24,21,37
1/26/2020,2019,Trail Blazers,Portland,Western,Pacers,Indiana,Eastern,1,139,54,84,57,27,43,129,52,95,46,31,31
1/25/2020,2019,Jazz,Utah,Western,Mavericks,Dallas,Western,1,112,44,77,35,22,54,107,43,54,39,19,44
1/25/2020,2019,Pistons,Detroit,Eastern,Nets,Brooklyn,Eastern,0,111,41,67,37,20,52,121,45,88,36,19,55
1/25/2020,2019,Cavaliers,Cleveland,Eastern,Bulls,Chicago,Eastern,0,106,50,82,43,30,43,118,52,75,36,24,36
1/25/2020,2019,Timberwolves,Minnesota,Western,Thunder,Oklahoma City,Western,0,104,44,67,28,33,41,113,49,96,46,20,43
1/25/2020,2019,76ers,Philadelphia,Eastern,Lakers,Los Angeles,Western,1,108,53,68,35,19,41,91,46,65,19,23,35
1/24/2020,2019,Hornets,Charlotte,Eastern,Bucks,Milwaukee,Western,0,103,37,83,36,24,39,116,51,75,28,26,53
1/24/2020,2019,Pistons,Detroit,Eastern,Grizzlies,Memphis,Western,0,112,43,74,34,23,37,125,54,90,50,27,49
1/24/2020,2019,Magic,Orlando,Eastern,Celtics,Boston,Eastern,0,98,40,74,32,18,46,109,47,83,40,27,44
1/24/2020,2019,Knicks,New York,Eastern,Raptors,Toronto,Eastern,0,112,49,71,36,26,46,118,51,83,49,25,31
1/24/2020,2019,Heat,Miami,Eastern,Clippers,Los Angeles,Western,0,117,43,83,30,25,45,122,46,87,46,33,48
1/24/2020,2019,Bulls,Chicago,Eastern,Kings,Sacramento,Western,0,81,39,79,22,23,43,98,43,86,31,24,42
1/24/2020,2019,Timberwolves,Minnesota,Western,Rockets,Houston,Western,0,124,49,85,34,28,51,131,52,84,34,24,35
1/24/2020,2019,Pelicans,New Orleans,Western,Nuggets,Denver,Western,0,106,46,60,44,24,45,113,38,100,32,26,56
1/24/2020,2019,Thunder,Oklahoma City,Western,Hawks,Atlanta,Eastern,1,140,58,77,56,28,45,111,46,80,31,24,37
